npa_plz,town,state,latitude,longitude
6939,Arosio-Mugena,TI,46.0504,8.88189
6942,Savosa,TI,46.0192,8.94473
6943,Vezia,TI,46.0249,8.93493
6944,Cureglia,TI,46.0373,8.94444
6945,Origlio,TI,46.0513,8.94486
6946,Ponte Capriasca,TI,46.1056,9.02138
6947,Vaglio,TI,46.0607,8.95728
6948,Porza,TI,46.0267,8.94851
6949,Comano,TI,46.0401,8.95679
6950,Capriasca,TI,46.0661,8.96733
6951,Sign�ra,TI,46.0912,9.07209
6952,Canobbio,TI,46.0365,8.96781
6953,Lugaggia,TI,46.0826,8.98617
6954,Bigorio,TI,46.0662,8.94492
6955,Oggio,TI,46.067,8.9915
6956,Lopagno,TI,46.0688,8.9769
6957,Roveredo TI,TI,46.0753,8.98956
6958,Corticiasca,TI,46.0854,9.00372
6959,Valcolla,TI,46.075,9.0504
6960,Odogno,TI,46.1036,8.99316
6962,Viganello Dist,TI,46.0134,8.97
6963,Pregassona Dist,TI,46.0298,8.97
6964,Davesco-Soragno,TI,46.0312,8.97899
6965,Cadro,TI,46.0423,8.99475
6966,Villa Luganese,TI,46.0499,8.9991
6967,Dino,TI,46.0371,8.98274
6968,Sonvico,TI,46.0641,9.00425
6974,Aldesago,TI,46.008,8.97853
6976,Castagnola,TI,45.9956,8.97827
6977,Ruvigliana,TI,46.004,8.97786
6978,Gandria,TI,45.9919,8.99854
6979,Br� sopra Lugano,TI,46.0189,9.00071
6980,Castelrotto,TI,45.9928,8.83809
6981,Croglio,TI,45.9825,8.857
6982,Agno,TI,46.0002,8.90016
6983,Magliaso,TI,45.982,8.88862
6984,Pura,TI,45.9797,8.86562
6986,Novaggio,TI,46.0313,8.84946
6987,Caslano,TI,45.9699,8.87953
6988,Ponte Tresa,TI,45.9716,8.85837
6989,Purasca,TI,45.9804,8.84869
6990,Cassina d'Agno,TI,45.9919,8.89147
6991,Neggio,TI,45.9889,8.87179
6992,Cimo,TI,45.9958,8.88044
6993,Iseo,TI,46.0053,8.87604
6994,Aranno,TI,46.0191,8.87383
6995,Madonna del Piano,TI,45.9884,8.82915
6996,Monteggio,TI,45.9907,8.8085
6997,Sessa,TI,46.0032,8.81628
6998,Termine,TI,45.9993,8.79209
6999,Astano,TI,46.0151,8.81641
7000,Chur Dist Ba,GR,46.8521,9.53014
7001,Chur,GR,46.8502,9.53117
7002,Chur,GR,46.8521,9.53014
7003,Chur Postauto,GR,46.8496,9.53225
7004,Chur,GR,46.8521,9.53014
7006,Chur,GR,46.8521,9.53014
7007,Chur,GR,46.8521,9.53014
7012,Felsberg,GR,46.8565,9.46275
7013,Domat/Ems Zust,GR,46.8198,9.45326
7014,Trin,GR,46.8624,9.3303
7015,Tamins,GR,46.852,9.40313
7016,Trin Mulin,GR,46.8325,9.33982
7017,Flims Dorf Zust,GR,46.8355,9.27274
7018,Flims Waldhaus,GR,46.8362,9.27969
7019,Fidaz,GR,46.8543,9.29017
7023,Haldenstein,GR,46.8813,9.5084
7026,Maladers,GR,46.8397,9.5681
7027,Calfreisen,GR,46.8398,9.61676
7028,Pagig,GR,46.8482,9.65914
7029,Peist,GR,46.8345,9.68611
7031,Laax GR 1,GR,46.8407,9.22945
7032,Laax GR 2,GR,46.8056,9.25709
7050,Arosa Zust,GR,46.7668,9.66757
7056,Molinis,GR,46.8137,9.64466
7057,Langwies,GR,46.8235,9.73088
7058,Litzir�ti,GR,46.7984,9.7023
7062,Passugg-Araschgen,GR,46.8302,9.54703
7063,Praden,GR,46.8207,9.58091
7064,Tschiertschen,GR,46.8028,9.60585
7074,Malix,GR,46.8087,9.52103
7075,Churwalden,GR,46.7892,9.53941
7076,Parpan,GR,46.7698,9.56178
7077,Valbella,GR,46.332,8.991
7078,Lenzerheide Zust,GR,46.7246,9.55785
7082,Vaz/Obervaz,GR,46.7168,9.53748
7083,Lantsch/Lenz,GR,46.7065,9.57568
7084,Brienz/Brinzauls,GR,46.6801,9.60088
7104,Arezen,GR,46.777,9.34486
7106,Tenna,GR,46.7478,9.33201
7107,Safien,GR,46.6847,9.2951
7109,Thalkirch,GR,46.6302,9.28733
7110,Peiden,GR,46.7171,9.19928
7111,Pitasch,GR,46.7221,9.24565
7112,Duvin,GR,46.6993,9.23799
7113,Suraua,GR,46.7038,9.19804
7114,Uors (Lumnezia),GR,46.7005,9.18346
7115,Surcasti,GR,46.6977,9.17758
7116,St. Martin,GR,46.6544,9.19806
7122,Carrera,GR,46.7803,9.29092
7126,Castrisch,GR,46.7719,9.23785
7127,Sevgein,GR,46.7577,9.22243
7128,Riein,GR,46.7414,9.24214
7130,Ilanz VDS,GR,46.7707,9.19285
7132,Vals,GR,46.5736,9.13098
7133,Obersaxen,GR,46.7564,9.11935
7134,Obersaxen Meierhof,GR,46.7513,9.10315
7135,Obersaxen Giraniga,GR,46.7462,9.08393
7136,Obers Friggah�s,GR,46.7461,9.09497
7137,Flond,GR,46.7667,9.15746
7138,Surcuolm,GR,46.7513,9.1531
7141,Luven,GR,46.7574,9.19116
7142,Cumbel,GR,46.7339,9.19599
7143,Morissen,GR,46.7335,9.18287
7144,Vella,GR,46.7213,9.15927
7145,Degen,GR,46.7085,9.15197
7146,Vattiz,GR,46.7066,9.15899
7147,Vignogn,GR,46.6964,9.14484
7148,Surin,GR,46.6689,9.10724
7149,Vrin,GR,46.6406,9.0733
7151,Schluein,GR,46.7884,9.22263
7152,Sagogn,GR,46.7983,9.26617
7153,Falera,GR,46.8141,9.21217
7154,Ruschein,GR,46.7887,9.18851
7155,Ladir,GR,46.8089,9.19271
7156,Rueun,GR,46.7881,9.14159
7157,Siat,GR,46.8143,9.15471
7158,Waltensburg/Vuorz,GR,46.8014,9.09061
7159,Andiast,GR,46.8071,9.09951
7162,Tavanasa,GR,46.7459,9.04211
7163,Danis,GR,46.7492,9.04679
7164,Dardin,GR,46.7584,9.04913
7165,Breil/Brigels,GR,46.7843,9.03531
7166,Trun,GR,46.7404,8.98177
7167,Zignau,GR,46.7297,8.99611
7168,Schlans,GR,46.7608,9.0005
7172,Rabius,GR,46.6694,8.94326
7173,Surrein,GR,46.7228,8.95137
7174,S. Benedetg,GR,46.7353,8.94004
7175,Sumvitg,GR,46.7062,8.94389
7176,Cumpadials,GR,46.723,8.92364
7180,Disentis/Must�r,GR,46.7036,8.85141
7182,Cavardiras,GR,46.7101,8.88448
7183,Momp� Medel,GR,46.6902,8.84919
7184,Medel (Lucmagn),GR,46.6897,8.86736
7185,Platta,GR,46.65,8.85
7186,Segnas,GR,46.6946,8.82853
7187,Camischolas,GR,46.6796,8.76505
7188,Tujetsch,GR,46.6847,8.78441
7189,Rueras,GR,46.8091,8.66091
7201,Untervaz Bahnhof,GR,46.9091,9.54935
7202,Says,GR,46.8963,9.59989
7203,Trimmis,GR,46.8927,9.59559
7204,Untervaz,GR,46.9206,9.51634
7205,Zizers,GR,46.9363,9.57131
7206,Igis,GR,46.9573,9.58142
7208,Malans,GR,46.9838,9.58064
7212,Seewis im Pr�ttigau,GR,46.9799,9.62902
7213,Valzeina,GR,46.9433,9.611
7214,Seewis-Schmitten,GR,46.9661,9.6445
7215,Fanas,GR,46.9982,9.68338
7220,Schiers,GR,46.9923,9.74672
7222,Mittellunden,GR,46.9461,9.71497
7223,Buchen,GR,46.9414,9.71585
7224,Putz,GR,46.9252,9.74464
7226,Fajauna,GR,46.9657,9.71489
7228,Pusserein,GR,46.9777,9.7322
7231,Pragg-Jenaz,GR,46.94,9.70873
7232,Furna,GR,46.9248,9.66279
7233,Jenaz,GR,46.9221,9.7046
7235,Fideris,GR,46.8894,9.73922
7240,K�blis,GR,46.9263,9.79863
7241,Conters im Pr�ttigau,GR,46.886,9.78931
7242,Luzein,GR,46.946,9.75474
7243,Pany,GR,46.9359,9.76246
7244,Gadenst�tt,GR,46.942,9.79678
7245,Ascharina,GR,46.9462,9.79955
7246,St. Ant�nien,GR,46.9792,9.8452
7247,Saas,GR,46.9147,9.85311
7249,Serneus,GR,46.8727,9.82704
7250,Klosters-Serneus,GR,46.8664,9.86279
7252,Klosters Dorf,GR,46.8832,9.85932
7260,Davos 3 F�cher,GR,46.8337,9.84388
7265,Davos Wolfgang,GR,46.8327,9.85376
7270,Davos Paketfiliale,GR,46.8759,9.821
7272,Davos Clavadel,GR,46.7649,9.77388
7276,Davos Frauenkirch,GR,46.7686,9.80057
7277,Davos Glaris,GR,46.7418,9.77849
7278,Davos Monstein,GR,46.7136,9.76887
7302,Landquart VDS,GR,46.9491,9.6425
7303,Mastrils,GR,46.9622,9.53221
7304,Maienfeld,GR,47.0271,9.563
7306,Fl�sch,GR,47.0382,9.53313
7307,Jenins,GR,47.0057,9.57069
7310,Bad Ragaz Zust,SG,46.9968,9.47375
7312,Pf�fers,SG,46.9432,9.41307
7313,St. Margrethenberg,SG,46.9801,9.51014
7314,Vadura,SG,46.9575,9.48476
7315,V�ttis,SG,46.9196,9.42962
7317,Vas�n,SG,46.9475,9.45707
7320,Sargans Zustellung,SG,47.0556,9.44925
7323,Wangs,SG,47.0337,9.43017
7324,Vilters-Wangs,SG,47.0112,9.44986
7325,Schwendi,SG,47.0068,9.36253
7326,Weisstannen,SG,46.9822,9.32975
7402,Bonaduz,GR,46.8052,9.37136
7403,Rh�z�ns,GR,46.7862,9.39262
7404,Feldis/Veulden,GR,46.7946,9.4385
7405,Rothenbrunnen,GR,46.7731,9.42141
7407,Trans,GR,46.7646,9.46049
7408,Realta,GR,46.7371,9.42708
7411,Sils im Domleschg,GR,46.6908,9.46534
7412,Scharans,GR,46.7168,9.4827
7413,F�rstenaubruck,GR,46.7192,9.44982
7414,F�rstenau,GR,46.7193,9.44858
7415,Pratval,GR,46.7303,9.44576
7416,Almens,GR,46.7405,9.47647
7417,Paspels,GR,46.7503,9.45053
7418,Tumegl/Tomils,GR,46.7617,9.44361
7419,Scheid,GR,46.7812,9.46223
7421,Summaprada,GR,47.2274,8.81704
7422,Tartar,GR,46.7198,9.41923
7423,Portein,GR,46.7117,9.38633
7424,Dalin,GR,46.7465,9.39824
7425,Masein,GR,46.6972,9.42409
7426,Flerden,GR,46.6943,9.3978
7427,Urmein,GR,46.6902,9.40179
7428,Glaspass,GR,46.6787,9.36163
7430,Thusis VDS,GR,46.6885,9.43326
7431,Mutten Zustellung,GR,46.6712,9.4909
7432,Zillis-Reischen,GR,46.6334,9.4509
7433,Lohn GR,GR,46.6137,9.35723
7434,Sufers,GR,46.5652,9.36826
7435,Spl�gen,GR,46.5425,9.31371
7436,Medels im Rheinwald,GR,46.5235,9.28251
7437,Nufenen,GR,46.54,9.24122
7438,Hinterrhein,GR,46.5231,9.18128
7440,Andeer,GR,46.5859,9.4182
7442,Clugin,GR,46.6149,9.41275
7443,Pignia,GR,46.6084,9.45446
7444,Ausserferrera,GR,46.552,9.45848
7445,Innerferrera,GR,46.5142,9.44016
7446,Campsut-Cr�t,GR,46.4781,9.48553
7447,Am Bach (Avers),GR,46.4728,9.51315
7448,Juf,GR,46.4555,9.58956
7450,Tiefencastel,GR,46.645,9.61369
7451,Alvaschein,GR,46.6784,9.54942
7452,Cunter,GR,46.6156,9.60418
7453,Tinizong-Rona,GR,46.5833,9.6166
7454,Rona,GR,46.5485,9.61624
7455,Mulegns,GR,46.5112,9.61808
7456,Marmorera,GR,46.4974,9.64815
7457,Bivio,GR,46.4578,9.66231
7458,Mon,GR,46.6496,9.55149
7459,Stierva,GR,46.6609,9.52958
7460,Savognin,GR,46.5814,9.60288
7462,Salouf,GR,46.6153,9.54897
7463,Riom-Parsonz,GR,46.6218,9.58254
7464,Parsonz,GR,46.6091,9.57228
7472,Surava,GR,46.6592,9.61702
7473,Alvaneu Bad,GR,46.6682,9.64548
7477,Filisur,GR,46.6513,9.68446
7482,Preda,GR,46.5689,9.77755
7484,Latsch,GR,46.6331,9.74793
7492,Alvaneu,GR,46.6861,9.62627
7493,Schmitten GR,GR,46.7033,9.67349
7494,Wiesen GR,GR,46.7096,9.70594
7500,St. Moritz VDS,GR,46.4903,9.81759
7502,Bever,GR,46.543,9.80115
7503,Samedan Zustellung,GR,46.4658,9.85822
7504,Pontresina Zust,GR,46.4411,9.95845
7505,Celerina/Schlarigna,GR,46.5052,9.84251
7512,Champf�r,GR,46.4591,9.79537
7513,Silvaplana-Surlej,GR,46.4626,9.78674
7514,Fex,GR,46.4288,9.76417
7515,Sils im Engadin/Segl,GR,46.4313,9.75978
7516,Maloja,GR,46.3111,9.77907
7517,Plaun da Lej,GR,46.4203,9.72656
7522,La Punt-Chamues-ch,GR,46.5508,9.93107
7523,Madulain,GR,46.5455,9.96552
7524,Zuoz,GR,46.5631,9.98119
7525,S-chanf,GR,46.6249,9.9919
7526,Cinuos-chel,GR,46.64,10.0217
7527,Brail Zustellung,GR,46.6429,10.0316
7530,Zernez,GR,46.6714,10.1229
7532,Tschierv,GR,46.6404,10.3034
7533,Fuldera,GR,46.6056,10.3541
7534,L�,GR,46.6293,10.3772
7535,Valchava,GR,46.6153,10.3814
7536,Sta. Maria V. M.,GR,46.6011,10.4236
7537,M�stair,GR,46.5877,10.3592
7542,Susch,GR,46.7505,10.0207
7543,Lavin,GR,46.7748,10.1081
7545,Guarda,GR,46.8027,10.1516
7546,Ardez,GR,46.7756,10.1865
7550,Scuol VDS,GR,46.7346,10.3276
7551,Ftan,GR,46.8259,10.2292
7552,Vulpera,GR,46.7813,10.2776
7553,Tarasp,GR,46.7547,10.2513
7554,Crusch,GR,46.8251,10.3418
7556,Ramosch,GR,46.8613,10.3631
7557,Vn�,GR,46.8426,10.3648
7558,Strada,GR,46.8625,10.4352
7559,Tschlin Zust,GR,46.8917,10.4309
7560,Martina,GR,46.8826,10.4668
7562,Samnaun-Compatsch,GR,46.9599,10.3975
7563,Samnaun,GR,46.9445,10.3613
7602,Casaccia,GR,46.382,9.66668
7603,Vicosoprano,GR,46.3481,9.64032
7604,Borgonovo,GR,46.3513,9.5985
7605,Stampa,GR,46.3541,9.61562
7606,Bondo,GR,46.3156,9.57666
7608,Castasegna,GR,46.3449,9.51715
7610,Soglio,GR,46.3697,9.53588
7710,Alp Gr�m,GR,46.424,10.0327
7741,S. Carlo GR,GR,46.3579,10.069
7742,La R�sa,GR,46.3525,10.0617
7743,Miralago,GR,46.2556,10.12
7744,Campocologno,GR,46.2333,10.1262
7745,Li Curt,GR,46.3107,10.0633
7746,Le Prese,GR,46.302,10.084
7747,Viano,GR,46.2365,10.1962
7748,Campascio,GR,46.2517,10.1123
8000,Z�rich,ZH,47.3605,8.47522
8001,Z�rich,ZH,47.3828,8.53081
8002,Z�rich,ZH,47.3771,8.53955
8003,Z�rich,ZH,47.3771,8.53955
8004,Z�rich,ZH,47.3828,8.53081
8005,Z�rich 5 Zust,ZH,47.3828,8.53081
8006,Z�rich,ZH,47.3771,8.53955
8008,Z�rich,ZH,47.3771,8.53955
8010,Z�rich M� GKS,ZH,47.3691,8.53801
8011,Z�rich DMIP,ZH,47.377,8.53951
8015,Z�rich 15,ZH,47.3691,8.53801
8016,Z�rich 16 Zust,ZH,47.3691,8.54099
8020,Z�rich 1 BZ Masse,ZH,47.3477,8.52114
8021,Z�rich,ZH,47.3691,8.54099
8022,Z�rich,ZH,47.3828,8.53081
8023,Z�rich,ZH,47.3828,8.53081
8024,Z�rich,ZH,47.3828,8.53081
8026,Z�rich,ZH,47.3828,8.53081
8027,Z�rich 27 F�cher,ZH,47.3828,8.53081
8030,Z�rich,ZH,47.3691,8.53801
8031,Z�rich,ZH,47.3828,8.53081
8032,Z�rich 32 Zust,ZH,47.3828,8.53081
8033,Z�rich,ZH,47.3828,8.53081
8034,Z�rich 34 F�cher,ZH,47.3828,8.53081
8035,Z�rich,ZH,47.3691,8.53801
8036,Z�rich Corona,ZH,47.3828,8.53081
8037,Z�rich,ZH,47.397,8.52301
8038,Z�rich 38 F�cher,ZH,47.3828,8.53081
8039,Z�rich,ZH,47.3691,8.53801
8040,Z�rich,ZH,47.3828,8.53081
8041,Z�rich 41 F�cher,ZH,47.3828,8.53081
8042,Z�rich,ZH,47.3828,8.53081
8043,Z�rich,ZH,47.3691,8.53801
8044,Z�rich 44 F�cher,ZH,47.3828,8.53081
8045,Z�rich 45 F�cher,ZH,47.3828,8.53081
8046,Z�rich 46 F�cher,ZH,47.3828,8.53081
8047,Z�rich 47 Zust,ZH,47.3828,8.53081
8048,Z�rich 48 Zust,ZH,47.3828,8.53081
8049,Z�rich 49 F�cher,ZH,47.3828,8.53081
8050,Z�rich Nord Zust,ZH,47.3828,8.53081
8051,Z�rich 51 F�cher,ZH,47.3828,8.53081
8052,Z�rich 52 F�cher,ZH,47.3828,8.53081
8053,Z�rich 53 Zust,ZH,47.3828,8.53081
8055,Z�rich 55 Zust,ZH,47.3828,8.53081
8057,Z�rich 57 Zust,ZH,47.3828,8.53081
8058,Z�rich,ZH,47.3828,8.53081
8059,Z�rich 59 EO,ZH,47.369,8.53803
8060,Z�rich Flughafen,ZH,47.3461,8.51975
8061,Z�rich,ZH,47.3691,8.53801
8063,Z�rich,ZH,47.3828,8.53081
8064,Z�rich 64 Zust,ZH,47.3982,8.48525
8065,Z�rich,ZH,47.3828,8.53081
8066,Z�rich,ZH,47.3828,8.53081
8068,Z�rich,ZH,47.3691,8.53801
8070,Z�rich,ZH,47.3691,8.53801
8071,Z�rich CS PZ,ZH,47.3461,8.51975
8075,Z�rich,ZH,47.3691,8.53801
8079,Z�rich,ZH,47.3828,8.53081
8080,Z�rich,ZH,47.3477,8.52114
8081,Z�rich,ZH,47.3691,8.53801
8085,Z�rich Versich.,ZH,47.3461,8.51975
8086,Z�rich R Digest,ZH,47.3461,8.51975
8087,Z�rich,ZH,47.3691,8.53801
8088,Z�rich Jelmoli,ZH,47.3461,8.51975
8090,Z�rich,ZH,47.3691,8.53801
8091,Z�rich,ZH,47.3691,8.53801
8092,Z�rich,ZH,47.3691,8.53801
8093,Z�rich,ZH,47.3828,8.53081
8096,Z�rich IBRS local,ZH,47.377,8.53951
8098,Z�rich,ZH,47.3691,8.53801
8099,Z�rich,ZH,47.3691,8.53801
8102,Oberengstringen F�,ZH,47.4102,8.46606
8103,Unterengstringen,ZH,47.4098,8.4372
8104,Weiningen ZH,ZH,47.4182,8.40715
8105,Regensdorf 1 Zust,ZH,47.4399,8.47142
8106,Adlikon b.Regensdf,ZH,47.4515,8.46381
8107,Buchs ZH Zust,ZH,47.4545,8.4314
8108,D�llikon,ZH,47.4394,8.43251
8109,Kloster Fahr,AG,47.4087,8.43868
8112,Otelfingen,ZH,47.4644,8.39008
8113,Boppelsen,ZH,47.4622,8.39975
8114,D�nikon,ZH,47.441,8.40515
8115,H�ttikon,ZH,47.4401,8.38828
8117,F�llanden,ZH,47.3695,8.6357
8118,Pfaffhausen,ZH,47.3686,8.62702
8121,Benglen,ZH,47.3605,8.63356
8122,Binz,ZH,47.3574,8.62763
8123,Ebmatingen,ZH,47.3505,8.64377
8124,Maur,ZH,47.3361,8.66008
8125,Zollikerberg F�ch.,ZH,47.3464,8.60151
8126,Zumikon Zust,ZH,47.3342,8.62626
8127,Forch,ZH,47.3254,8.65061
8130,Zumikon Y. Rocher,ZH,47.3295,8.62384
8132,Egg,ZH,47.2942,8.69665
8133,Esslingen,ZH,47.2873,8.71063
8134,Adliswil 1 Zust,ZH,47.3094,8.52135
8135,Sihlwald,ZH,47.2797,8.53016
8136,Gattikon,ZH,47.2846,8.55013
8142,Uitikon,ZH,47.3664,8.45844
8143,Stallikon,ZH,47.3203,8.49029
8152,Glattpark(Opfikon),ZH,47.4034,8.56004
8153,R�mlang Zust,ZH,47.4471,8.52948
8154,Oberglatt,ZH,47.4776,8.53229
8155,Niederhasli Zust,ZH,47.4688,8.4904
8156,Oberhasli,ZH,47.4655,8.50006
8157,Dielsdorf Zust,ZH,47.4765,8.45454
8158,Regensberg,ZH,47.4824,8.43007
8162,Steinmaur,ZH,47.4977,8.44342
8164,Bachs,ZH,47.5281,8.42938
8165,Schleinikon,ZH,47.5037,8.4192
8166,Niederweningen,ZH,47.5029,8.37512
8172,Niederglatt,ZH,47.492,8.4989
8173,Neerach,ZH,47.5099,8.4755
8174,Stadel,ZH,47.538,8.47023
8175,Windlach,ZH,47.5288,8.46436
8180,B�lach Zust,ZH,47.528,8.54082
8181,H�ri,ZH,47.5075,8.50254
8182,Hochfelden,ZH,47.5284,8.50906
8183,B�lach Dist Ba,ZH,47.5167,8.52624
8184,Bachenb�lach,ZH,47.5018,8.54565
8185,Winkel,ZH,47.486,8.5585
8186,B�lach,ZH,47.5177,8.54101
8187,Weiach,ZH,47.5557,8.43936
8192,Zweidlen,ZH,47.5606,8.49645
8193,Eglisau,ZH,47.5733,8.52619
8194,H�ntwangen,ZH,47.5936,8.49662
8195,Wasterkingen,ZH,47.5896,8.47218
8196,Wil ZH,ZH,47.607,8.49219
8197,Rafz,ZH,47.6131,8.54364
8198,R�mlang Voice Zust,ZH,47.4523,8.52807
8200,Schaffhausen VDS,SH,47.7157,8.64122
8201,Schaffhausen,SH,47.7157,8.64122
8202,Schaffhausen,SH,47.6953,8.63156
8203,Schaffhausen,SH,47.7157,8.64122
8204,Schaffhausen,SH,47.7157,8.64122
8205,Schaffhausen,SH,47.6953,8.63156
8207,Schaffhausen,SH,47.7157,8.64122
8208,Schaffhausen,SH,47.6953,8.63156
8210,Schaffhausen DistB,SH,47.6975,8.63223
8212,Neuhausen 1 Zust,ZH,47.6652,8.59994
8213,Neunkirch,SH,47.682,8.512
8214,G�chlingen,SH,47.7172,8.49936
8215,Hallau,SH,47.7005,8.44328
8216,Oberhallau,SH,47.7106,8.47421
8217,Wilchingen,SH,47.6632,8.47802
8218,Osterfingen,SH,47.6701,8.48202
8219,Trasadingen,SH,47.6697,8.42476
8222,Beringen,SH,47.7044,8.57702
8223,Guntmadingen,SH,47.6791,8.55263
8224,L�hningen,SH,47.7033,8.54673
8225,Siblingen,SH,47.7217,8.52301
8226,Schleitheim,SH,47.7487,8.49466
8228,Beggingen,SH,47.7656,8.54414
8231,Hemmental,SH,47.7361,8.56489
8232,Merishausen,SH,47.76,8.60086
8233,Bargen SH Zust,SH,47.7909,8.57687
8234,Stetten SH,SH,47.7366,8.65732
8235,Lohn SH Zustellung,SH,47.7517,8.65688
8236,B�ttenhardt,SH,47.7528,8.64279
8238,B�singen,DE,47.6997,8.69345
8239,D�rflingen Zust,SH,47.709,8.71423
8240,Thayngen Zust,SH,47.7453,8.70781
8241,Barzheim,SH,47.7601,8.7209
8242,Bibern SH Zust,SH,47.7645,8.66812
8243,Altdorf SH,SH,47.7873,8.6395
8245,Feuerthalen,ZH,47.6858,8.65189
8246,Langwiesen,ZH,47.6839,8.66311
8247,Flurlingen,ZH,47.6824,8.63687
8248,Laufen-Uhwiesen,ZH,47.666,8.63334
8252,Schlatt TG,TG,47.664,8.66573
8253,Diessenhofen,TG,47.681,8.74498
8254,Basadingen-Schlattingen,TG,47.6655,8.7526
8255,Schlattingen,TG,47.6678,8.74812
8259,Rheinklingen,TG,47.6447,8.81598
8260,Stein a.Rh. 1 Zust,SH,47.6666,8.85801
8261,Hemishofen,SH,47.686,8.83931
8262,Ramsen,SH,47.7048,8.81489
8263,Buch SH,SH,47.7143,8.77863
8264,Eschenz,TG,47.6358,8.87202
8265,Mammern,TG,47.6419,8.91815
8266,Steckborn,TG,47.6582,8.9908
8267,Berlingen,TG,47.6644,9.02371
8268,Salenstein,TG,47.6594,9.05445
8269,Fruthwilen,TG,47.6588,9.06779
8272,Ermatingen,TG,47.6561,9.09207
8273,Triboltingen,TG,47.6619,9.10796
8274,Gottlieben,TG,47.6479,9.13243
8280,Kreuzlingen 1 Zust,TG,47.6397,9.173
8285,Kreuzlingen Ifolor,TG,47.6348,9.14599
8288,Kreuzlingen Sonder,TG,47.6348,9.14599
8301,Glattzentrum,ZH,47.4085,8.59418
8302,Kloten Zust,ZH,47.458,8.58538
8303,Bassersdorf Zust,ZH,47.4404,8.63055
8304,Wallisellen Zust,ZH,47.4174,8.59498
8305,Dietlikon Zust,ZH,47.4239,8.61541
8306,Br�ttisellen,ZH,47.4404,8.63574
8307,Effretikon Zust,ZH,47.435,8.68229
8308,Agasul,ZH,47.385,8.72868
8309,N�rensdorf F�cher,ZH,47.4575,8.64932
8310,Kemptthal,ZH,47.4484,8.69825
8311,Br�tten,ZH,47.4748,8.67253
8312,Winterberg ZH,ZH,47.4575,8.68564
8314,Kyburg,ZH,47.4527,8.74852
8315,Lindau F�cher,ZH,47.4441,8.68244
8317,Tagelswangen,ZH,47.4305,8.67225
8320,Fehraltorf,ZH,47.3873,8.75009
8322,Madetswil,ZH,47.4097,8.79097
8325,Effretikon Dist Ba,ZH,47.4378,8.69665
8330,Hermatswil,ZH,47.3673,8.79558
8331,Auslikon,ZH,47.3433,8.80735
8332,Russikon,ZH,47.4011,8.7879
8335,Hittnau,ZH,47.3663,8.82937
8340,Hinwil Zustellung,ZH,47.3015,8.85292
8342,Wernetshausen,ZH,47.3007,8.86689
8343,Hinwil Dist Ba,ZH,47.2899,8.82084
8344,B�retswil,ZH,47.3377,8.87232
8345,Adetswil,ZH,47.3382,8.84715
8352,Ricketwil,ZH,47.5026,8.80809
8353,Elgg Zustellung,ZH,47.4914,8.86474
8354,Hofstetten ZH,ZH,47.4735,8.85557
8355,Aadorf,TG,47.4932,8.91037
8356,Ettenhausen TG,TG,47.4806,8.90524
8357,Guntershausen,TG,47.4719,8.92446
8360,Wallenwil,TG,47.4581,8.96221
8362,Bichelsee-Balterswil,TG,47.4495,8.92992
8363,Bichelsee,TG,47.4483,8.90061
8370,Sirnach F�cher,TG,47.4545,9.00231
8371,Busswil TG,TG,47.4542,9.01755
8372,Wiezikon b.Sirnach,TG,47.4518,8.98026
8374,Dussnang,TG,47.4303,8.96112
8376,Au TG,TG,47.4158,8.95729
8400,Winterthur Kaserne,ZH,47.4968,8.73431
8401,Winterthur,ZH,47.4985,8.73299
8402,Winterthur,ZH,47.4968,8.73431
8404,Winterthur 4 F�ch.,ZH,47.4968,8.73431
8405,Winterthur 5 Zust,ZH,47.4968,8.73431
8406,Winterthur 6 Zust,ZH,47.4968,8.73431
8408,Winterthur 8 Zust,ZH,47.4968,8.73431
8409,Winterthur,ZH,47.4968,8.73431
8410,Winterthur,ZH,47.4999,8.72616
8411,Winterthur,ZH,47.4968,8.73431
8412,Aesch b.Neftenbach,ZH,47.5418,8.68123
8413,Neftenbach,ZH,47.5375,8.66669
8414,Buch am Irchel,ZH,47.5347,8.97637
8415,Gr�slikon,ZH,47.5616,8.59287
8416,Flaach,ZH,47.5847,8.6053
8418,Schlatt ZH,ZH,47.4854,8.76274
8421,D�ttlikon,ZH,47.526,8.62239
8422,Pfungen,ZH,47.5112,8.64257
8423,Embrach-Embraport,ZH,47.5204,8.59414
8424,Embrach Zustellung,ZH,47.5085,8.59763
8425,Oberembrach F�cher,ZH,47.4883,8.63365
8426,Lufingen,ZH,47.4834,8.59352
8427,Rorbas,ZH,47.5337,8.57294
8428,Teufen ZH,ZH,47.5494,8.56605
8442,Hettlingen,ZH,47.5495,8.70638
8444,Henggart,ZH,47.5625,8.68383
8447,Dachsen,ZH,47.6604,8.62483
8450,Andelfingen Zust,ZH,47.5928,8.6756
8451,Kleinandelfingen,ZH,47.6015,8.67032
8452,Adlikon,ZH,47.5821,8.70267
8453,Alten,ZH,47.6005,8.65064
8454,Buchberg,SH,47.576,8.55593
8455,R�dlingen,SH,47.5831,8.56834
8457,Humlikon,ZH,47.5727,8.6744
8458,Dorf,ZH,47.5695,8.64826
8459,Volken,ZH,47.5749,8.6272
8460,Marthalen,ZH,47.6182,8.63831
8461,Oerlingen,ZH,47.6234,8.67601
8462,Rheinau,ZH,47.6293,8.61454
